IID,prs_basal_metabolic_rate,prs_power_potential,prs_stress_fracture_risk,prs_total_protein,prs_englyst_dietary_fibre,prs_savoury_snack_consumers,prs_overall_bone_mineral_density,prs_reduced_heart_beat_response_to_exercise,prs_endurance,prs_aversion_to_exercise,prs_total_fattty_acids,prs_potential_for_lean_body_mass
user374_file169_yearofbirth_unknown_sex_unknown.23andme,-1.1988512e-05,-1.95969104e-05,-0.000540163232,-0.000108991389,9.62403067e-05,-7.8990282e-05,8.94230143e-05,0.000388883482,-5.72028146e-06,-0.000121641046,-7.42319469e-05,-4.95125421e-06
user3751_file2485_yearofbirth_unknown_sex_unknown.ftdna-illumina,-1.38769737e-05,-1.49538537e-05,-0.000561030733,-0.000139494044,9.73558717e-05,-8.81822997e-05,4.89517815e-05,0.000402927385,-2.23431295e-06,-0.00014104435,-0.000114949304,-7.66398399e-06
user3753_file2486_yearofbirth_unknown_sex_unknown.23andme,-1.44905097e-05,-1.6929309e-05,-0.000555039202,-0.000127943944,6.72754203e-05,-9.72730495e-05,1.93957932e-05,0.000400499306,-1.31985105e-06,-0.000140671688,-0.000107392928,-7.05383851e-06
user3763_file2491_yearofbirth_unknown_sex_unknown.23andme,-1.21693412e-05,-1.98239706e-05,-0.000561380868,-0.000109108858,6.91772541e-05,-9.51518615e-05,3.64904531e-05,0.000391252029,-1.15641376e-06,-0.000147215578,-0.000145915865,-4.52716154e-06
user3764_file2492_yearofbirth_unknown_sex_unknown.23andme,-1.19547478e-05,-1.714838e-05,-0.000557151868,-0.000100093983,7.20410272e-05,-8.4604586e-05,2.69581302e-05,0.000393116956,-1.682688e-06,-0.000141558343,-5.46611203e-05,-3.49726594e-06
user3766_file2493_yearofbirth_unknown_sex_unknown.23andme,-1.5866037e-05,-1.89098593e-05,-0.000557128445,-9.88649914e-05,5.70399e-05,-0.000100371899,3.85169556e-05,0.000395747805,-2.35595238e-06,-0.000149780106,-0.000168470747,-6.96511528e-06
user3772_file2498_yearofbirth_unknown_sex_unknown.23andme,-1.3422591e-05,-2.14446482e-05,-0.00055262376,-0.000121307618,6.9910198e-05,-9.47626762e-05,9.02678652e-05,0.000405524887,-1.11474513e-06,-0.000134273262,-0.000116804413,-4.51860984e-06
user3773_file2499_yearofbirth_unknown_sex_unknown.23andme,-1.35715659e-05,-1.09202638e-05,-0.000535349978,-0.000120375528,5.49437492e-05,-9.97598098e-05,9.3224155e-05,0.000400397453,-1.4967463e-06,-0.000139047523,-0.000109173063,-6.01099355e-06
user3775_file2501_yearofbirth_unknown_sex_unknown.23andme,-1.40838157e-05,-1.75561961e-05,-0.000547986594,-0.000107967877,7.69972289e-05,-9.68565362e-05,-4.30510005e-07,0.000410715078,-2.20802136e-06,-0.000146097788,-0.000141472599,-8.50333003e-06
user3779_file2503_yearofbirth_unknown_sex_unknown.23andme,-1.96330667e-05,-2.07183549e-05,-0.000556974111,-0.000116613498,6.44852938e-05,-0.00010076607,3.8280649e-05,0.000391556489,-3.07260174e-06,-0.000156473832,-0.000116759737,-1.07978528e-05
user377_file171_yearofbirth_unknown_sex_unknown.23andme,-1.43671847e-05,-1.7881009e-05,-0.000567006792,-0.000120073177,7.52280502e-05,-9.33570078e-05,-3.02461683e-05,0.00039669607,-1.54242394e-06,-0.000144830399,-0.000114076551,-8.02854996e-06
user3780_file2506_yearofbirth_unknown_sex_unknown.23andme,-1.43223569e-05,-2.25451928e-05,-0.000529975694,-0.000110551984,4.92438161e-05,-9.88901212e-05,0.000103223562,0.000394867017,-1.51871963e-06,-0.00014440417,-8.36487942e-05,-5.33831662e-06
user3782_file3073_yearofbirth_unknown_sex_unknown.23andme,-1.89459091e-05,-2.00947995e-05,-0.000564690617,-0.000115206278,6.19565537e-05,-9.66700973e-05,-1.36472037e-05,0.000398835108,-2.60536668e-06,-0.000141584307,-0.000134912235,-1.09386064e-05
user3787_file5497_yearofbirth_unknown_sex_unknown.23andme,-1.74810714e-05,-2.01413071e-05,-0.000546186147,-0.000137258903,7.05637531e-05,-8.87712376e-05,6.08784069e-05,0.000394199006,-6.20391525e-07,-0.000142749478,-0.000138296816,-9.36321957e-06
user3791_file2516_yearofbirth_unknown_sex_unknown.23andme,-1.49710146e-05,-1.88423722e-05,-0.000538201174,-0.000102171414,7.99072147e-05,-9.2197791e-05,9.26535395e-05,0.000399617429,4.83592501e-07,-0.000145695533,-0.000121896898,-7.25446818e-06
user3795_file2558_yearofbirth_unknown_sex_unknown.23andme,-1.21341472e-05,-1.76227142e-05,-0.000554851813,-0.000125455023,7.72679379e-05,-9.0549766e-05,-4.67381197e-05,0.000393947056,-5.44332133e-06,-0.000134518027,-0.000123118127,-2.50643421e-06
user3797_file2520_yearofbirth_unknown_sex_unknown.23andme,-1.24160517e-05,-1.75635981e-05,-0.000549446761,-0.000122142351,6.94614612e-05,-9.83751262e-05,2.67099799e-05,0.000398252673,-1.83280657e-06,-0.000138004411,-8.84862605e-05,-3.46330224e-06
user3798_file2521_yearofbirth_unknown_sex_unknown.23andme,-1.20401063e-05,-1.44018376e-05,-0.000578287926,-9.82204089e-05,7.40867507e-05,-8.9510793e-05,8.92779595e-05,0.000402643971,-4.17146418e-06,-0.00013613389,-9.67742718e-05,-5.88087854e-06
user3799_file3845_yearofbirth_unknown_sex_unknown.23andme,-1.22418807e-05,-1.06699155e-05,-0.000549398671,-0.000107371153,6.99106916e-05,-9.04660135e-05,4.76948334e-05,0.000378117627,-3.40246662e-06,-0.000134947216,-0.000117035934,-6.45241693e-06
user3805_file2527_yearofbirth_unknown_sex_unknown.23andme,-1.33096613e-05,-1.80281347e-05,-0.000555786436,-8.53981743e-05,6.55310329e-05,-0.000100735339,0.000120380208,0.00040736709,-2.26531305e-06,-0.00015277983,-0.000110674359,-6.24872361e-06
user380_file172_yearofbirth_unknown_sex_XY.23andme,-1.67531232e-05,-1.39282778e-05,-0.000549611287,-9.30272074e-05,6.27140295e-05,-9.06223952e-05,5.24480621e-05,0.000404916139,4.81250815e-06,-0.000142046456,-0.000104626967,-7.85763501e-06
user3810_file2531_yearofbirth_unknown_sex_unknown.23andme,-1.28841775e-05,-1.62621499e-05,-0.000549251924,-0.000110449125,9.55295436e-05,-8.33492457e-05,7.65717297e-05,0.000404594318,-3.26723898e-06,-0.000149314448,-0.000135221536,-5.04811115e-06
user3811_file2532_yearofbirth_unknown_sex_unknown.23andme,-1.8119064e-05,-1.840791e-05,-0.000563734478,-0.00012561821,8.62420403e-05,-8.68080239e-05,0.000102048296,0.000405903586,-8.969506e-07,-0.00014222319,-0.000100684786,-1.01665022e-05
user3812_file2533_yearofbirth_unknown_sex_unknown.23andme,-1.31920875e-05,-2.40289863e-05,-0.000553425988,-8.7443516e-05,7.29705167e-05,-8.63882301e-05,6.68020813e-05,0.000387199267,-2.13515902e-06,-0.000146828562,-0.000107959443,-3.5684639e-06
user3814_file2534_yearofbirth_unknown_sex_unknown.23andme,-1.21186005e-05,-1.77167787e-05,-0.000556908095,-0.000103204284,6.38929819e-05,-0.000107956397,-8.21273238e-07,0.00039494378,-1.62691753e-06,-0.000140174585,-8.17212109e-05,-6.49052588e-06
user3815_file2535_yearofbirth_unknown_sex_unknown.23andme,-1.84909035e-05,-1.85957227e-05,-0.000540435677,-0.000126956934,6.85259767e-05,-9.66081229e-05,2.23958502e-05,0.000398802619,-3.88116792e-08,-0.000134253265,-0.000122068136,-1.16298672e-05
user3820_file2538_yearofbirth_unknown_sex_unknown.23andme,-2.04282877e-05,-1.50901335e-05,-0.000543832755,-0.000106477216,7.36417467e-05,-9.01449777e-05,8.76273096e-05,0.000384140648,-2.49699503e-06,-0.00015718017,-8.1264938e-05,-1.29015798e-05
user3821_file2539_yearofbirth_unknown_sex_unknown.23andme,-1.35637322e-05,-1.41008265e-05,-0.000544327194,-0.00012397475,8.59340282e-05,-8.69780893e-05,3.12091201e-05,0.000407109904,-5.12466658e-06,-0.000145802718,-0.000125306418,-4.94807387e-06
user3822_file6056_yearofbirth_unknown_sex_XX.ftdna-illumina,-1.6969748e-05,-1.97325079e-05,-0.000558701508,-0.00012613739,7.30303843e-05,-0.000100433104,3.82230833e-05,0.000399471049,-2.87292714e-06,-0.000138622782,-0.000127138415,-9.63325363e-06
user3823_file2541_yearofbirth_unknown_sex_unknown.23andme,-1.25457115e-05,-2.14889409e-05,-0.000555083786,-0.000108526732,7.94118594e-05,-7.88984705e-05,6.34562654e-05,0.000398127607,-3.04427469e-06,-0.000121685794,-0.000108514169,-3.05261132e-06
user3824_file2542_yearofbirth_unknown_sex_unknown.23andme,-2.23064665e-05,-1.83585412e-05,-0.000561205539,-0.000110791605,7.35663235e-05,-0.000103127878,-1.82398844e-05,0.000398360509,-3.42379917e-06,-0.000149496934,-0.000112923302,-1.38921504e-05
user3826_file2544_yearofbirth_unknown_sex_unknown.ancestry,-1.39965457e-05,-1.63445479e-05,-0.000549346862,-9.17480341e-05,9.03534633e-05,-9.7428032e-05,8.99695773e-05,0.000391728369,-5.0192856e-07,-0.000147116305,-0.000148512114,-7.50975377e-06
user3827_file2545_yearofbirth_unknown_sex_unknown.23andme,-1.74106606e-05,-1.59663745e-05,-0.000564862118,-0.000110960881,7.13588116e-05,-8.62307846e-05,0.000118753919,0.00039375187,-5.92221745e-07,-0.000135618504,-0.000110877336,-7.91132273e-06
user3831_file2548_yearofbirth_unknown_sex_unknown.23andme,-1.11824081e-05,-1.5909758e-05,-0.000550664007,-0.000107656163,8.35126894e-05,-8.43511465e-05,0.000109691526,0.000401059851,1.67355352e-07,-0.000132266662,-9.12373887e-05,-5.37612584e-06
user3833_file2550_yearofbirth_unknown_sex_unknown.ancestry,-1.92584067e-05,-1.86352932e-05,-0.000534488241,-0.000121029473,7.50075083e-05,-9.83708856e-05,0.000117637027,0.000402627561,2.99066081e-07,-0.000146302307,-0.000133690802,-8.92258703e-06
user3834_file2551_yearofbirth_unknown_sex_unknown.23andme,-1.94569273e-05,-1.63584704e-05,-0.000538076407,-0.000130710886,6.42115633e-05,-9.40559683e-05,6.2705421e-05,0.000380328946,-6.17834947e-06,-0.000145873052,-0.000144107575,-9.04273175e-06
user3835_file2552_yearofbirth_unknown_sex_unknown.23andme,-1.67921879e-05,-1.47685304e-05,-0.00053428716,-9.8106584e-05,6.02552743e-05,-8.54699469e-05,0.000128175058,0.000402198699,-1.96867733e-06,-0.000160008579,-8.28130455e-05,-7.25407723e-06
user3837_file2553_yearofbirth_unknown_sex_unknown.23andme,-1.54546311e-05,-2.02858799e-05,-0.00054162418,-0.000122358847,6.64145884e-05,-9.80372877e-05,4.14201994e-05,0.000395241653,1.2126107e-06,-0.000137380634,-0.000162836841,-7.68456605e-06
user3847_file2560_yearofbirth_unknown_sex_unknown.23andme,-1.27655118e-05,-1.72074278e-05,-0.000567443716,-0.000112883178,7.76368654e-05,-8.57733417e-05,-1.09744927e-05,0.000400212678,-2.74366566e-06,-0.000141395645,-5.51892138e-05,-5.72192552e-06
user3848_file2562_yearofbirth_unknown_sex_unknown.23andme,-1.54428537e-05,-1.83710414e-05,-0.000561825741,-9.82392482e-05,6.58491002e-05,-9.38118812e-05,3.77782867e-05,0.000396515242,-1.53489808e-06,-0.00015046923,-0.000117522568,-7.9186336e-06
user3851_file2565_yearofbirth_unknown_sex_unknown.23andme,-1.96008165e-05,-1.73310999e-05,-0.000575661862,-0.00012028078,7.89256103e-05,-9.23173727e-05,5.85533789e-05,0.000394919343,6.81086151e-07,-0.000137432509,-0.000144076618,-1.16793299e-05
user3853_file2654_yearofbirth_unknown_sex_unknown.23andme,-1.18613665e-05,-1.58873381e-05,-0.000542852555,-0.000139376377,7.53779088e-05,-9.59450362e-05,-2.95520543e-05,0.000396610376,-3.2783137e-06,-0.00014980933,-0.000161247693,-3.69449106e-06
user3856_file2566_yearofbirth_1985_sex_XY.23andme,-1.78433238e-05,-1.90393994e-05,-0.000559147026,-0.000116650744,6.642079e-05,-9.27959985e-05,1.35457391e-05,0.00041915078,2.02167868e-07,-0.00014569348,-0.000114745598,-1.04363672e-05
user3858_file2568_yearofbirth_1967_sex_XX.ancestry,-2.10324909e-05,-1.93080925e-05,-0.000563072,-9.71619151e-05,6.47408426e-05,-9.9249391e-05,5.71598175e-05,0.000397261216,-6.09227853e-06,-0.000136059233,-0.000136032169,-1.29298123e-05
user3859_file2569_yearofbirth_1948_sex_XY.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user3861_file2571_yearofbirth_unknown_sex_unknown.23andme,-1.20713655e-05,-2.08017678e-05,-0.000576754215,-0.000113463048,6.547601e-05,-0.000103287624,-4.64588686e-06,0.000390489166,-2.81796631e-06,-0.000158293054,-0.000132843863,-3.98785279e-06
user3862_file2572_yearofbirth_unknown_sex_unknown.23andme,-1.49028075e-05,-1.1240614e-05,-0.000544157961,-0.000107133109,7.75170204e-05,-9.03086276e-05,7.17397294e-05,0.000386702041,-6.47988973e-07,-0.000142730382,-0.000129531716,-7.15141197e-06
user3864_file2574_yearofbirth_unknown_sex_unknown.23andme,-2.09331674e-05,-1.56635287e-05,-0.000567612154,-0.000101234777,5.88458647e-05,-9.88174348e-05,9.73443147e-05,0.000399787079,-1.19748437e-06,-0.000158582506,-0.000129617848,-1.31809246e-05
user3865_file2575_yearofbirth_unknown_sex_unknown.23andme,-1.41742788e-05,-1.57494341e-05,-0.000558543336,-0.000119530809,8.29927896e-05,-8.4164604e-05,2.99765322e-05,0.000402096634,7.44376465e-07,-0.000136354472,-0.000119431865,-7.45827917e-06
user3866_file2576_yearofbirth_unknown_sex_unknown.23andme,-1.40265652e-05,-1.87262607e-05,-0.000569796207,-9.36451873e-05,9.09513925e-05,-8.87617929e-05,8.55696514e-05,0.000404841613,-2.22293341e-07,-0.00014871704,-9.62002831e-05,-5.1599567e-06
user3867_file2577_yearofbirth_unknown_sex_unknown.23andme,-1.63225606e-05,-1.64437035e-05,-0.000540494611,-0.000117366427,5.88828461e-05,-0.000102182607,2.68083817e-06,0.0004054887,-1.8804735e-06,-0.000137079612,-0.000119849957,-7.28748719e-06
user3867_file3643_yearofbirth_unknown_sex_unknown.23andme,-1.6325607e-05,-1.64437035e-05,-0.000540527564,-0.000117366427,5.88828461e-05,-0.000102182607,2.68083817e-06,0.0004054887,-1.8804735e-06,-0.000137079612,-0.000120297099,-7.30343093e-06
user3872_file2580_yearofbirth_unknown_sex_unknown.23andme,-1.60828254e-05,-2.00295525e-05,-0.000573745999,-0.000105358675,7.54692629e-05,-9.5670081e-05,-3.46594277e-06,0.000382609477,-2.76957888e-06,-0.000142776753,-0.000131718031,-9.94506313e-06
user3873_file2581_yearofbirth_unknown_sex_unknown.23andme,-1.3000291e-05,-1.86275135e-05,-0.000513717714,-9.72516479e-05,5.35682008e-05,-9.34720732e-05,8.18689834e-05,0.000387777219,-2.0725742e-06,-0.000154599918,-6.56943991e-05,-3.34390547e-06
user3876_file2583_yearofbirth_unknown_sex_unknown.23andme,-1.57513203e-05,-1.35783521e-05,-0.000568371408,-9.19191222e-05,7.35981882e-05,-8.45344285e-05,4.34779031e-05,0.000385646808,3.21734499e-06,-0.000144060515,-6.65168005e-05,-7.33046172e-06
user3877_file2584_yearofbirth_unknown_sex_unknown.23andme,-1.64891454e-05,-1.49461795e-05,-0.000562625984,-0.000112557655,7.81337462e-05,-8.57081765e-05,3.62318395e-05,0.000393125073,1.3568744e-06,-0.000138738866,-9.2463213e-05,-7.61165672e-06
user3878_file2586_yearofbirth_unknown_sex_unknown.23andme,-1.54350618e-05,-1.71686792e-05,-0.000547900289,-0.000120463324,6.53060813e-05,-9.28570303e-05,3.94517904e-05,0.000412323829,-1.91288044e-06,-0.000134061494,-0.0001224425,-7.34742673e-06
user3879_file2587_yearofbirth_unknown_sex_unknown.23andme,-1.41769187e-05,-1.82897789e-05,-0.00061051011,-0.000100891378,5.74956358e-05,-7.92903267e-05,3.48822921e-05,0.000403509566,-6.23595811e-06,-0.000148262339,-7.321507e-05,-5.58878526e-06
user387_file173_yearofbirth_unknown_sex_unknown.23andme,-1.84187991e-05,-2.14047506e-05,-0.000551661154,-0.00011476377,6.57415429e-05,-9.53086669e-05,5.9652528e-05,0.000378721519,-2.99433735e-06,-0.000132864977,-5.17163749e-05,-1.23337494e-05
user3881_file2588_yearofbirth_1960_sex_XX.23andme,-2.00338725e-05,-2.1053362e-05,-0.000546214519,-0.000130765048,8.0031409e-05,-9.390318e-05,0.000135395543,0.000391631026,-1.99537567e-06,-0.000134803453,-8.2388397e-05,-1.25410281e-05
user3882_file2590_yearofbirth_unknown_sex_unknown.23andme,-1.20143278e-05,-1.68683282e-05,-0.000558299724,-0.000118447669,5.87011101e-05,-9.60189931e-05,-7.49288834e-06,0.000395193448,-2.12615636e-06,-0.000143377681,-0.000129009639,-2.95603842e-06
user3883_file2589_yearofbirth_unknown_sex_unknown.23andme,-1.81402412e-05,-1.69858012e-05,-0.000556678145,-0.000111605696,8.93233565e-05,-8.98734288e-05,-9.47762461e-06,0.000393327237,-5.22414192e-07,-0.000142418601,-0.000140959366,-1.08935816e-05
user3884_file2595_yearofbirth_unknown_sex_unknown.23andme,-1.89717821e-05,-1.71493526e-05,-0.0005652346,-0.000115625217,8.08316185e-05,-8.64306032e-05,1.00920792e-05,0.000395625002,-1.62354296e-06,-0.000135170877,-0.00014170236,-1.27028163e-05
user3885_file2592_yearofbirth_1983_sex_XX.ancestry,-1.53220588e-05,-1.50197507e-05,-0.000550365806,-0.000125815271,7.33282088e-05,-8.92003209e-05,-3.77387844e-05,0.000405681502,-4.84612871e-07,-0.000149130878,-9.02166953e-05,-8.56554786e-06
user3886_file2593_yearofbirth_unknown_sex_unknown.ancestry,-1.649839e-05,-1.31618628e-05,-0.000557872906,-0.000102417933,7.55529426e-05,-9.21142618e-05,5.30691736e-05,0.000403101272,-1.1256333e-06,-0.000137617195,-0.000117464058,-1.0832076e-05
user3887_file2594_yearofbirth_unknown_sex_unknown.23andme-exome-vcf,-1.54274854e-05,-1.80222291e-05,-0.000555851629,-0.000112245767,6.87269632e-05,-9.46779066e-05,5.63143323e-05,0.000395402207,-1.70131406e-06,-0.000143422562,-0.000102135622,-7.55698467e-06
user3888_file2596_yearofbirth_unknown_sex_unknown.23andme,-2.30779783e-05,-1.86963048e-05,-0.000543824656,-0.000126936033,8.58014361e-05,-9.67493015e-05,3.92112912e-05,0.000414866335,-5.35838957e-06,-0.000145929013,-0.000101872829,-1.57063672e-05
user3891_file2599_yearofbirth_unknown_sex_unknown.23andme,-1.47715613e-05,-1.74138929e-05,-0.000558018581,-0.000130193775,7.45815782e-05,-8.4675386e-05,-3.97415742e-05,0.000394300803,-5.34663265e-07,-0.00014066392,-0.000116275757,-7.31057855e-06
user3892_file2600_yearofbirth_unknown_sex_unknown.23andme,-1.54290199e-05,-1.78086987e-05,-0.000555265973,-0.000112690599,6.99084808e-05,-9.35339964e-05,5.75035447e-05,0.000397674814,-1.66088938e-06,-0.000143183772,-0.000109704552,-7.51278756e-06
user3894_file2601_yearofbirth_unknown_sex_unknown.23andme,-1.54414741e-05,-1.94698972e-05,-0.000545454722,-9.31426239e-05,6.36841204e-05,-9.0049685e-05,6.81498415e-05,0.000397015551,1.07431984e-07,-0.000148208897,-7.40502045e-05,-7.093466e-06
user3894_file5010_yearofbirth_unknown_sex_unknown.23andme,-1.54414741e-05,-1.94698972e-05,-0.000545454722,-9.31426239e-05,6.36841204e-05,-9.0049685e-05,6.81498415e-05,0.000397015551,1.07431984e-07,-0.000148208897,-7.40502045e-05,-7.093466e-06
user3895_file2602_yearofbirth_unknown_sex_unknown.23andme,-1.76668553e-05,-1.68148539e-05,-0.000568559106,-0.00011484211,7.01301437e-05,-9.84859039e-05,2.08466451e-05,0.000402738132,-2.12055176e-06,-0.000141817067,-0.000111236865,-9.712412e-06
user3896_file2603_yearofbirth_unknown_sex_unknown.23andme,-1.16218068e-05,-1.48711112e-05,-0.000570594696,-0.0001536562,8.31560087e-05,-0.000100342783,-4.86121746e-05,0.000394720355,-1.91424441e-06,-0.000139635956,-8.77222438e-05,-5.41848662e-06
user3897_file2604_yearofbirth_unknown_sex_unknown.23andme,-1.53241831e-05,-1.94990169e-05,-0.000563336768,-9.95760159e-05,6.81561325e-05,-8.79501946e-05,0.000128806945,0.000399622029,-5.9053028e-06,-0.000142105042,-0.000108085366,-7.33176463e-06
user3899_file2606_yearofbirth_unknown_sex_unknown.23andme,-1.50287495e-05,-1.51573622e-05,-0.000587970407,-0.000135605614,6.65894352e-05,-0.000106620967,9.61399533e-05,0.00040425171,-2.62285246e-06,-0.000140281007,-0.000107208312,-8.20142398e-06
user38_file16_yearofbirth_1977_sex_XY.23andme,-2.13508807e-05,-2.11660303e-05,-0.00055812042,-8.80467369e-05,7.45920503e-05,-8.9788804e-05,0.000119751308,0.000416087606,-2.22026015e-06,-0.000140160815,-0.000119841427,-1.11531173e-05
user3900_file2607_yearofbirth_unknown_sex_XX.23andme,-1.35361389e-05,-1.72576492e-05,-0.000600313033,-0.000108207246,6.21566909e-05,-9.08092537e-05,0.000170888292,0.000394710712,-2.10585347e-06,-0.000140388103,-0.000153479782,-4.95705662e-06
user3904_file2609_yearofbirth_unknown_sex_unknown.23andme,-1.99982307e-05,-1.72607909e-05,-0.000562046054,-6.81367737e-05,9.22562448e-05,-9.01633441e-05,0.00012049508,0.000401047808,1.12486698e-06,-0.000146030318,-9.47196045e-05,-1.19539818e-05
user3905_file2610_yearofbirth_unknown_sex_unknown.23andme,-1.65393449e-05,-1.3726762e-05,-0.000560057188,-0.000122742625,6.83123241e-05,-9.0625446e-05,-1.54193824e-05,0.000389542352,-2.45672753e-06,-0.000137368001,-0.000103493633,-9.10588161e-06
user3907_file2612_yearofbirth_unknown_sex_unknown.ancestry,-1.38443464e-05,-2.06708962e-05,-0.00056658532,-9.27129432e-05,7.28552192e-05,-9.45688956e-05,-3.0689887e-05,0.000401588324,1.48870545e-06,-0.00014374701,-9.56210264e-05,-4.36311018e-06
user3908_file2613_yearofbirth_unknown_sex_unknown.23andme,-1.25238398e-05,-2.02621056e-05,-0.000554471114,-0.000115119523,8.64386901e-05,-9.01224096e-05,-2.40523473e-05,0.000402828911,-5.12669161e-06,-0.000129412471,-0.000119374741,-6.79064234e-06
user3910_file2615_yearofbirth_unknown_sex_unknown.23andme,-1.77106888e-05,-2.00516593e-05,-0.000549649729,-9.07101174e-05,6.41256588e-05,-8.5352242e-05,0.000147822253,0.000396234967,2.98557743e-06,-0.000141907514,-7.226558e-05,-8.1409774e-06
user3912_file2616_yearofbirth_unknown_sex_unknown.23andme,-1.70975652e-05,-2.39520566e-05,-0.000556813807,-0.000135811403,7.17132837e-05,-9.55188915e-05,0.000101594968,0.000403398057,-6.39960207e-06,-0.00014996023,-9.17400381e-05,-8.3117843e-06
